-6.19E-06,-6.54E-06,-6.54E-06,-6.54E-06,-6.54E-06,,,,,-6.19E-06
-6.04E-06,-6.38E-06,-6.38E-06,-6.38E-06,-6.38E-06,,,,,-6.04E-06
-5.89E-06,-6.22E-06,-6.22E-06,-6.22E-06,-6.22E-06,,,,,-5.89E-06
-5.74E-06,-6.05E-06,-6.06E-06,-6.06E-06,-6.05E-06,,,,,-5.74E-06
-5.59E-06,-5.89E-06,-5.90E-06,-5.90E-06,-5.90E-06,,,,,-5.59E-06
-5.44E-06,-5.74E-06,-5.74E-06,-5.74E-06,-5.74E-06,,,,,-5.44E-06
-5.28E-06,-5.58E-06,-5.58E-06,-5.59E-06,-5.58E-06,,,,,-5.28E-06
-5.14E-06,-5.42E-06,-5.42E-06,-5.42E-06,-5.42E-06,,,,,-5.14E-06
-4.98E-06,-5.26E-06,-5.26E-06,-5.26E-06,-5.26E-06,,,,,-4.98E-06
-4.84E-06,-5.10E-06,-5.10E-06,-5.10E-06,-5.10E-06,,,,,-4.83E-06
-4.68E-06,-4.94E-06,-4.93E-06,-4.94E-06,-4.93E-06,,,,,-4.68E-06
-4.53E-06,-4.78E-06,-4.78E-06,-4.78E-06,-4.78E-06,,,,,-4.53E-06
-4.37E-06,-4.62E-06,-4.62E-06,-4.62E-06,-4.62E-06,,,,,-4.37E-06
-4.23E-06,-4.46E-06,-4.46E-06,-4.46E-06,-4.46E-06,,,,,-4.23E-06
-4.07E-06,-4.30E-06,-4.30E-06,-4.30E-06,-4.30E-06,,,,,-4.07E-06
-3.92E-06,-4.14E-06,-4.14E-06,-4.14E-06,-4.14E-06,,,,,-3.92E-06
-3.77E-06,-3.98E-06,-3.98E-06,-3.98E-06,-3.98E-06,,,,,-3.77E-06
-3.62E-06,-3.82E-06,-3.82E-06,-3.82E-06,-3.82E-06,,,,,-3.62E-06
-3.47E-06,-3.66E-06,-3.66E-06,-3.66E-06,-3.66E-06,,,,,-3.46E-06
-3.32E-06,-3.50E-06,-3.50E-06,-3.50E-06,-3.50E-06,,,,,-3.32E-06
-3.16E-06,-3.34E-06,-3.34E-06,-3.34E-06,-3.34E-06,,,,,-3.16E-06
-3.02E-06,-3.18E-06,-3.18E-06,-3.18E-06,-3.18E-06,,,,,-3.01E-06
-2.86E-06,-3.02E-06,-3.02E-06,-3.02E-06,-3.02E-06,,,,,-2.86E-06
-2.71E-06,-2.86E-06,-2.86E-06,-2.86E-06,-2.86E-06,,,,,-2.71E-06
-2.55E-06,-2.69E-06,-2.70E-06,-2.70E-06,-2.69E-06,,,,,-2.55E-06
-2.41E-06,-2.54E-06,-2.54E-06,-2.54E-06,-2.54E-06,,,,,-2.41E-06
-2.25E-06,-2.38E-06,-2.38E-06,-2.38E-06,-2.38E-06,,,,,-2.26E-06
-2.11E-06,-2.22E-06,-2.22E-06,-2.22E-06,-2.22E-06,,,,,-2.11E-06
-1.95E-06,-2.06E-06,-2.06E-06,-2.06E-06,-2.06E-06,,,,,-1.95E-06
-1.80E-06,-1.90E-06,-1.90E-06,-1.90E-06,-1.90E-06,,,,,-1.80E-06
-1.65E-06,-1.74E-06,-1.74E-06,-1.74E-06,-1.74E-06,,,,,-1.65E-06
-1.50E-06,-1.58E-06,-1.58E-06,-1.58E-06,-1.58E-06,,,,,-1.50E-06
-1.34E-06,-1.42E-06,-1.42E-06,-1.42E-06,-1.42E-06,,,,,-1.34E-06
-1.20E-06,-1.26E-06,-1.26E-06,-1.26E-06,-1.26E-06,,,,,-1.20E-06
-1.04E-06,-1.10E-06,-1.10E-06,-1.10E-06,-1.10E-06,,,,,-1.04E-06
-8.92E-07,-9.41E-07,-9.41E-07,-9.41E-07,-9.41E-07,,,,,-8.92E-07
-7.42E-07,-7.80E-07,-7.80E-07,-7.80E-07,-7.80E-07,,,,,-7.38E-07
-5.88E-07,-6.19E-07,-6.23E-07,-6.19E-07,-6.19E-07,,,,,-5.88E-07
-4.37E-07,-4.62E-07,-4.58E-07,-4.58E-07,-4.58E-07,,,,,-4.37E-07
-2.85E-07,-3.01E-07,-3.01E-07,-2.97E-07,-2.97E-07,,,,,-2.85E-07
-1.35E-07,-1.40E-07,-1.40E-07,-1.40E-07,-1.40E-07,,,,,-1.33E-07
1.57E-08,1.92E-08,2.10E-08,1.92E-08,1.92E-08,,,,,1.57E-08
